CustomerID,CustomerName,Age,Gender,AnnualIncome_INR,IncomeCurrency,SpendingScore_1_100,MembershipTier,JoinDate,LastPurchaseDate,VisitFrequency,AvgBasketValue_INR,TotalPurchases,OnlinePurchases,StorePurchases,PreferredCategory,City,Country,EmailProvider,DeviceType,PaymentMethod,LoyaltyPoints,SatisfactionRating_1_5,CouponUsed,ChurnNextMonth
CUST101771,Saanvi Khan,38,,430140,,1,Platinum,19-Mar-2021,02-Jan-2023,Rarely,1098.0,0,0,0,Kids,KOLKATA,Bharat,rediffmail.com,Web,upi,1623,4,,1
CUST101772,Aditya Rao,31,M,496830,INR,39,Gold,09-23-2021,11-30-2021,Monthly,768.14,4,3,1,beauty,CHENNAI,INDIA, gmail.com ,, CREDIT CARD ,842,2,1,1
CUST101773,Reyansh Sharma,11,Male,1120594,INR,33, GOLD ,09-20-2023,20/07/2024, monthly ,2352.46,21,2,18, Books ,BENGALURU,India,hotmail.com,Mobile,Credit Card,1067,9,,1
CUST101774,Sai Mehta,38,female,527875,₹,51, GOLD ,2024-06-22,12-10-2025,Weekly,2392.08,1,0,2, Fashion , lucknow ,India, gmail.com ,android, CREDIT CARD ,956,3,No,0
CUST101775,Aditya Sinha,28,,435257,USD,65,Platinum,21/06/2024,2025-07-13,weekly,302.53,0,0,0,sports,Bangalore,IN,gmail.com,android,Debit Card,1054,3,No,
CUST101776,Myra Sharma,,F,760231,INR,69,PLATINUM,2024-12-01,2026-06-25,Monthly,1872.32,7,2,5,Eletronics,NEW DELHI,Bharat,yahoo.com,Mobile,Credit Card,1565,3,Y,0
CUST101777,Saanvi Sinha,44,F,,INR,34,PLATINUM,12-Nov-2023,2025-08-28,RARELY,1029.26,6,3,3,Beauty,HYDERABAD, india ,outlook.com,,Debit Card,1351,2,Yes,0
CUST101778,Ayaan Singh,34,M,502146,₹,81,Silvr,06-18-2025,2025-08-07,weekly,2213.53,7,5,2, Food Court ,PUNE,INDIA,company.com,Desktop,UPI,2072,4,1,0
CUST101779,Arjun Joshi,40,M,662068,Rs,41, GOLD ,26/10/2023,2026-02-28,Rarely,901.21,5,2,3, Grocery ,HYDERABAD,Bharat,GMAIL.COM,IOS,Debit Card,302,5,No,0
CUST101780,Myra Gupta,32,FEMALE,333287,USD,61,Platinum,12/10/2023,2024-07-02,,1023.87,6,0,5, Home Decor ,Hyderabad,IN,outlook.com,iOS,Card,2142,11,no,0
CUST101781,Ayaan Iyer,30,FEMALE,378512,USD,35,Basic,2022-09-08,20-Jan-2025,Weekly,2882.07,28,21,6,Groceries,Lucknow,Bharat,hotmail.com,android,Credit Card,1855,1,Yes,0
CUST101782,Krishna Patel,23,Female,906190,₹,70,Basic,2023-03-08,2023-10-30,Rarely,1019.2,8,1,8,Beauty,Delhi ,,yahoo.com,Mobile,Card,1400,5,no,0
CUST101783,Kiara Gupta,16,F,415976,USD,58,Silver,2024-03-18,2024-05-11,,1771.74,10,0,11, Home Decor ,Hyd,Bharat,rediffmail.com,iOS,Wallet,1978,4,No,0
CUST101784,Diya Kumar,28,MALE,793336,Rs,74,,2025-08-08,2025-12-28,weekly,2152.46,13,2,11,Home Decor,Ahmedabad,IN,GMAIL.COM,Android,Debit Card,1869,2,1,0
CUST101785, Neha Joshi ,9,M,1523559,USD,53,PLATINUM,2023-09-02,01-12-2024,RARELY,1044.58,8,0,7,grocery,KOLKATA,India, gmail.com ,Desktop,,1332,2,0,0
CUST101786,Rahul Mishra,32,Other,906452,₹,29,Silver,20/06/2025,20-Aug-2025,Daily,,15,8,7,Electronic, hyderabad ,,company.com,Android,Cash,690,4,Yes,0
CUST101787,Rahul Nair,27,F,429961,INR,72,Gold,2022-05-13,07-15-2023,weekly,1282.41,16,11,6,Kids,NEW DELHI,Bharat,yahoo.com,IOS,Cash,1171,4,1,0
CUST100249,Aarav Mishra,44,Other,,USD,44,Basic,11-Oct-2021,2023-11-16,Weekly,1690.71,7,2,5,Electronic, Hyderabad ,Bharat,yahoo.com,Mobile,Debit Card,966,2,,0
CUST101789,Reyansh Chopra,47,MALE,687217,,49,Silvr,2024-12-14,08/01/2025,weekly,1815.09,3,1,2, Gaming , chenai ,,yahoo.com,Android,upi,904,2,No,0
CUST101790, Rahul Das ,52,female,681105,₹,25,Basic,2024-02-02,2025-12-03,weekly,3395.34,1,0,0,Beauty,Lucknow,IN,gmail.com, web ,upi,1006,1,No,1
CUST101791,Sai Joshi,28,Other,360782,₹,60,Silver,15-May-2023,2023-11-11,weekly,648.91,15,6,9,Kids,LUCKNOW,India,company.com, web ,,317,4,1,0
CUST101792,Kiara Das,23,Male,595753,,75,,14-Jun-2021,20-Jun-2021,Rarely,5057.59,7,1,6,Food Court,Delhi,INDIA,gmail.com,Mobile,Cash,40,1,No,1
CUST101793,Priya Singh,13,Other,650528,INR,95,Silvr,25/07/2023,30-Sep-2025,RARELY,1220.68,0,0,0,Groceries, bengaluru ,IN,rediffmail.com,Web,Cash,1612,2,no,0
CUST101794,Vivaan Verma,,M,591078,INR,53,basic,12-Mar-2023,2024-08-19,,2797.64,2,1,1,Electronic,Bangalore,Bharat,yahoo.com,Web,Card,36,5,,0
CUST101795,Ishaan Chopra,42,Other,288697,₹,69,Basic,2021-12-04,2023-09-09,weekly,3571.08,1,0,1,Kids,NEW DELHI,INDIA, gmail.com ,Android,Credit Card,1251,4,yes,0
CUST101796,Amit Sinha,25,male,1013665,USD,37,Gold,03-08-2024,16/11/2025,Rarely,1153.25,29,3,25,HOME DECOR,AHMEDABAD,India, gmail.com ,Android,Credit Card,1296,1,yes,0
CUST101797,Rahul Patel,38,FEMALE,1278361,INR,50,,13/01/2023,07-04-2023,Weekly,6881.93,19,8,11,food court,KOLKATA,IN,outlook.com,Mobile,Debit Card,1725,3,,0
CUST101798,Saanvi Khan,33,M,453853,INR,39,Silver,2022-05-27,26-Apr-2024,Rarely,2236.31,3,0,3,HOME DECOR,JAIPUR,India,gmail.com,Web,Cash,852,4,,0
CUST101799,Ananya Mishra,46,Male,1138745,INR,75,Basic,09-16-2023,2024-04-08,Rarely,1469.85,9,2,8,home decor, hyderabad ,,rediffmail.com,IOS,Wallet,796,1,1,1
CUST101800, Saanvi Das ,,M,285327,INR,19,silver,25-Nov-2022,2023-03-01,RARELY,2712.12,4,3,1, Gaming ,Bengaluru,, gmail.com ,Mobile,Cash,0,5,Y,1
CUST101801,Priya Iyer,19,F,443246,INR,100,,10-29-2024,2024-11-13,Monthly,566.58,16,2,15,Kids,HYDERABAD,,gmail.com,iOS,Debit Card,378,4,Yes,1
CUST101802,Vihaan Singh,21,,850743,INR,28,basic,07-21-2021,,RARELY,804.59,4,0,4, Electronics , lucknow ,, gmail.com ,Mobile,,1388,1,,1
CUST101803,Aditya Patel,43,,274685,INR,62,silver,10-22-2023,20/10/2024,Weekly,999999,30,20,11,BOOKS, bengaluru ,INDIA,rediffmail.com,Desktop, CREDIT CARD ,1493,3,1,0
CUST101804,Vihaan Patel,31,Female,676541,USD,100,basic,13-Oct-2023,06-08-2025,Daily,491.81,14,7,6,Grocerry, Calcutta ,IN,,IOS,UPI,1321,3,N,0
CUST101805,Kiara Joshi,22,Female,853879,₹,78, GOLD ,05-27-2022,03-22-2024,weekly,333.18,2,0,2,SPORTS,CHENNAI,India, gmail.com ,IOS, CREDIT CARD ,291,3,Y,1
CUST101806,Vivaan Mishra,35,MALE,597574,INR,52,Silver,04-29-2024,2025-08-08,Daily,1143.05,24,15,9,GAMING, Calcutta ,India,gmail.com, web ,Debit Card,1731,5,N,0
CUST101807,Krishna Joshi,38,F,909234,INR,72,Platinum,26-Nov-2024,01-21-2025,Rarely,1318.81,40,12,27,HOME DECOR, delhi ,INDIA,rediffmail.com,Mobile,Credit Card,1282,5,,0
CUST101808, Saanvi Rao ,23,Female,540758,INR,53,Basic,2025-06-27,05-Sep-2025, monthly ,5132.07,6,3,4,Electronics,Jaipur,IN,hotmail.com, web ,Card,1376,5,1,1
CUST101809,Diya Iyer,,Female,1063225,₹,77,silver,04-18-2025,2025-09-29,RARELY,2179.88,,4,1,home decor,Kolkata,India,gmail.com,Android,Debit Card,1762,4,no,1
CUST101810,Ira Nair,28,FEMALE,434466,INR,34,Basic,08-28-2023,28-Jan-2024,Rarely,7069.98,55,18,37, Gaming ,AHMEDABAD,India,hotmail.com, web ,upi,782,1,,1
CUST101811,Ishaan Reddy,55,female,591692,₹,28, GOLD ,04-04-2021,10-20-2022,Daily,947.86,10,6,3,Grocerry,Mumbay,India, gmail.com ,Desktop,Wallet,1851,1,N,0
CUST101812,Meera Mehta,0,Male,649629,INR,92,silver,28/12/2021,06-01-2024, monthly ,617.7,21,19,3,Electronics,LUCKNOW,INDIA,GMAIL.COM, web ,Card,1222,5,Y,0
CUST101813,Diya Mishra,16,female,747327,USD,67,Basic,17-Jan-2024,02-22-2024,Weekly,2361.24,26,20,6,Fashion,Mumbay,INDIA,company.com,Mobile,,2152,2,No,0
CUST101814,Krishna Verma,33,M,456902,INR,35,Platinum,2021-10-08,09-11-2022,Rarely,2366.88,25,8,17, Home Decor , Calcutta ,,hotmail.com,IOS,Wallet,272,1,Yes,0
CUST101815,Krishna Iyer,22,M,457349,USD,47,basic,2024-08-08,09-02-2024,Rarely,1260.32,9999,2,1,home decor,MUMBAI,IN,rediffmail.com,Web,,1624,5,0,0
CUST101816,Meera Nair,23,MALE,,Rs,20,Platinum,10-06-2023,2024-12-23,,1169.93,58,20,39, Home Decor , chenai , india , gmail.com ,Desktop, CREDIT CARD ,810,3,No,0
CUST101817,Ananya Mehta,33,MALE,882986,INR,51,Basic,23-Mar-2025,03/06/2025,weekly,691.03,5,3,1,sports,KOLKATA,Bharat,GMAIL.COM,iOS,upi,1939,3,Y,0
CUST101818,Kiara Kumar,40,MALE,,USD,71,silver,2023-06-18,2024-07-07,Monthly,2899.19,1,0,1,grocery, lucknow ,Bharat,rediffmail.com,Android,,1930,1,0,0
CUST101819,Vivaan Mehta,24,M,660506,INR,73,PLATINUM,21-Oct-2023,07-22-2024, monthly ,600.92,23,13,10,BEAUTY,Mumbay, india ,company.com,Web,,842,3,no,0
CUST101820,Sara Verma,28,male,760580,Rs,75,Gold,03-24-2024,19/07/2025,Monthly,1636.89,19,16,3,food court, chenai ,India, gmail.com ,,Cash,1054,1,,1
CUST101821,Sai Iyer,47,M,1081402,INR,85,Silver,28-Oct-2023,11/08/2024,weekly,1751.52,0,0,0,grocery,JAIPUR,,yahoo.com,Android, CREDIT CARD ,974,1,yes,0
CUST101822,Aditya Sinha,35,MALE,449201,,63,Platinum,2024-09-03,10/10/2025,Monthly,2534.74,55,28,28,Beauty,HYDERABAD, india ,outlook.com,Mobile,Card,1288,5,Y,0
CUST101823,Riya Joshi,,female,,INR,61,,09/04/2024,04-02-2025,Monthly,2698.81,0,0,0, Gaming , pune ,INDIA,rediffmail.com,iOS,Credit Card,70,5,yes,0
CUST100612,Amit Das,65,male,826598,USD,66,Gold,17-Apr-2025,02-17-2026,,462.87,25,9,17, Beauty , lucknow ,India,GMAIL.COM,Mobile, CREDIT CARD ,408,3,No,0
CUST101825, Rahul Gupta ,40,,521423,₹,66,basic,11-12-2022,2023-09-14,Rarely,752.2,-3,11,2, Electronics ,Delhi ,India,hotmail.com,Desktop,Card,2837,2,,0
CUST101826,Amit Patel,32,Female,208988,USD,83,Silvr,2021-11-03,29/11/2021, monthly ,2380.31,9999,3,3,Fashion,JAIPUR,Bharat,hotmail.com,Android,Cash,956,4,Y,0
CUST101827,Saanvi Singh,22,F,516408,INR,77,Basic,2021-01-03,15-Apr-2021, monthly ,1838.01,25,1,25,gaming,Bengaluru,,yahoo.com,,Card,538,1,yes,0
CUST101828,Diya Iyer,21,M,613374,USD,41,silver,07-08-2024,2025-07-12, monthly ,,2,0,3,SPORTS, lucknow ,INDIA,gmail.com,IOS,upi,1379,2,1,0
CUST101829,Pooja Rao,,Other,1649492,INR,61,PLATINUM,16/10/2022,2024-12-25,Rarely,3334.88,19,4,16,Food Court, pune ,INDIA,hotmail.com, web ,Wallet,0,11,Y,0
CUST101830,Diya Patel,24,Male,604352,INR,47,Silver,10-30-2021,01-10-2022,Daily,2073.95,67,64,3, Gaming ,NEW DELHI,INDIA,,iOS,UPI,1423,3,No,0
CUST101831,Sara Joshi,29,male,1625373,₹,32,,01/03/2021,12-Sep-2021,Weekly,1338.46,0,0,0,FASHION,JAIPUR,Bharat,,Android,Wallet,1880,5,yes,1
CUST101832,Aarav Kumar,38,F,702116,INR,54,PLATINUM,2022-03-07,01-19-2024, monthly ,598.94,7,4,3,FASHION, Calcutta ,India,gmail.com,Mobile,upi,1597,1,yes,0
CUST101833,Ananya Mehta,35,Other,799219,INR,1,,28/05/2024,03/09/2024, monthly ,1184.16,8,1,8,Food Court,Chennai,IN,yahoo.com,Web,Card,1876,4,no,1
CUST101834,Amit Reddy,44,FEMALE,172739,INR,72,Basic,2022-02-28,26-Jul-2022,Weekly,2266.69,33,14,20, Electronics ,Mumbay,IN,yahoo.com,,Debit Card,1430,0,no,0
CUST101835, Aditya Das ,29,male,850236,INR,100, GOLD ,16-Sep-2021,28-Nov-2023,Monthly,2011.65,77,3,74,Eletronics,Hyderbad,IN,company.com,Web,Credit Card,845,3,0,0
CUST101836,Aditya Khan,37,FEMALE,2132116,INR,59,Basic,18-Jan-2022,03-16-2022,weekly,4949.0,37,14,24, Fashion ,KOLKATA,Bharat,yahoo.com,Desktop,Card,955,4,N,1
CUST101837,Aadhya Mishra,43,female,613070,INR,73,Platinum,08-03-2021,2022-12-06,RARELY,1346.15,10,9,2,HOME DECOR,MUMBAI,India,company.com,,,691,2,No,1
CUST101838,Diya Chopra,49,Other,457318,INR,52,silver,02-Jan-2024,21/05/2025,Daily,2871.71,2,1,1,Kids,Mumbai,Bharat,GMAIL.COM,Android,Wallet,1603,5,no,0
CUST101839,Ananya Sinha,39,Female,1340350,INR,56,Silvr,16-Sep-2021,2022-05-18,Weekly,7861.13,23,1,22,beauty,LUCKNOW,IN,GMAIL.COM,android,,753,3,Y,0
CUST101840,Sai Sharma,30,female,813714,₹,94,Silver,04-26-2025,17/06/2026,weekly,10815.48,5,2,2,Fashion, ahmedabad ,IN,gmail.com,Desktop, CREDIT CARD ,602,2,Yes,0
CUST101841,Ayaan Singh,20,,2452403,,33,basic,02/04/2023,,Daily,1073.96,0,0,0, Sports , jaipur ,IN, gmail.com ,Web, CREDIT CARD ,1493,2,No,1
CUST101842,Neha Nair,45,female,901347,INR,51,silver,05-24-2024,08/05/2026,weekly,1551.86,11,8,2,gaming, ahmedabad ,India,yahoo.com,IOS,Credit Card,1481,3,Yes,1
CUST101843,Amit Iyer,23,FEMALE,590905,,36,Platinum,30/01/2022,28-Sep-2023,Monthly,1659.84,20,7,13, Home Decor ,Jaipur,IN, gmail.com ,iOS,Wallet,1305,2,yes,0
CUST101844, Pooja Das ,16,M,646880,Rs,30,Platinum,07-04-2021,2023-02-21, monthly ,3693.57,23,9,13, Electronics , Calcutta , india ,gmail.com,Desktop,Wallet,1045,4,,0
CUST101845,Sara Sharma,31,,978706,USD,54, GOLD ,07-Aug-2024,,Weekly,1318.52,3,0,3,books, jaipur ,,outlook.com,Web,Cash,1331,5,no,0
CUST101846,Krishna Sharma,25,MALE,,Rs,35,silver,09-Dec-2024,2025-12-13,weekly,3087.84,20,4,15, Home Decor ,Kolkata, india ,rediffmail.com,android,Cash,851,1,Y,0
CUST101847,Aarav Singh,24,Other,360431,Rs,83,basic,10-09-2024,11-17-2024,Weekly,1555.62,5,3,3,Eletronics,PUNE, india ,gmail.com,Desktop,upi,991,3,Yes,0
CUST100974,Neha Singh,46,,678258,USD,32,Gold,16-Jul-2025,09-12-2025,Rarely,794.01,3,0,3, Food Court , delhi ,India,company.com,Android,upi,1441,2,Yes,1
CUST101849,Neha Khan,40,Other,552602,₹,60,basic,2025-04-24,02/05/2026,Daily,2777.36,3,0,3, Gaming ,Pune,,gmail.com,IOS,,1446,2,No,0
CUST101850,Sara Mishra,32,Female,841811,INR,15,Basic,19-Jul-2022,28-Jul-2023,Weekly,743.0,14,11,3,Kids, jaipur ,India,outlook.com,IOS, CREDIT CARD ,1895,1,no,0
CUST101851,Ayaan Singh,69,,1552967,INR,76, GOLD ,30/12/2021,2022-07-02,Rarely,1200.61,0,0,0,Sports, jaipur , india ,gmail.com,Desktop,Wallet,1088,5,No,0
CUST101852,Priya Kumar,39,F,275509,INR,68,,12-21-2023,12-25-2025,RARELY,3932.61,22,11,10,Eletronics,Ahmedabad,Bharat,GMAIL.COM,Mobile,,1561,1,No,0
CUST101853,Reyansh Singh,19,FEMALE,601911,₹,94,PLATINUM,2021-05-07,2023-07-28,Daily,1489.89,19,3,16,Eletronics, hyderabad ,,company.com,Web,Debit Card,0,2,no,0
CUST101854,Diya Iyer,,male,706552,₹,72,Platinum,2023-03-06,2025-04-22,Rarely,1582.09,13,12,1,electronics,Hyderbad, india ,,Android,Debit Card,1995,5,Yes,0
CUST101855,Sai Nair,21,female,659673,Rs,41, GOLD ,01-Sep-2022,28/11/2022, monthly ,1949.18,3,0,2,Fashion, lucknow ,India,gmail.com, web ,upi,165,2,yes,0
CUST101856,Kiara Sinha,21,Female,896801,₹,70,,03/12/2021,07-May-2023,RARELY,439.47,5,1,4, Fashion ,LUCKNOW,, gmail.com ,Mobile,UPI,1049,2,1,0
CUST101857,Reyansh Sharma,33,Female,503371,,64,Platinum,2023-11-28,2025-03-29,Monthly,1387.59,3,0,2,Books,Lucknow,INDIA,outlook.com,Desktop,UPI,1271,4,0,0
CUST101858,Aadhya Mehta,39,Female,925086,₹,71,silver,2024-10-29,01-Sep-2025,Rarely,12020.82,3,1,3,Home Decor, delhi ,INDIA,gmail.com,android,Credit Card,2202,5,N,0
CUST101859,Priya Verma,21,female,721808,INR,2, GOLD ,20-Mar-2023,05-30-2025, monthly ,1170.7,70,32,39,FOOD COURT, pune ,Bharat,outlook.com, web ,Credit Card,607,3,1,0
CUST101860,Neha Kapoor,36,female,2092461,INR,82,Gold,03/12/2022,01-07-2023,RARELY,6977.17,57,5,52,Grocery,BENGALURU,Bharat,yahoo.com,android,Debit Card,1326,3,Y,0
CUST101298,Aarav Nair,45,female,278794,USD,20,Basic,10-05-2023,05-31-2024,Rarely,2631.37,14,4,10,FOOD COURT,Bangalore,Bharat,, web ,Card,485,5,no,0
CUST101862,Amit Reddy,49,Other,,USD,61, GOLD ,2024-10-08,2025-07-01,Weekly,5510.33,15,7,8,beauty, bengaluru ,Bharat,hotmail.com,Web,Debit Card,1847,,No,0
CUST101863,Kiara Gupta,58,female,937876,INR,65,Platinum,2024-02-24,31-Aug-2025,Monthly,642.74,14,3,10,KIDS, delhi ,IN,company.com,iOS, CREDIT CARD ,196,2,No,1
CUST101864,Vihaan Nair,41,MALE,544784,,60,silver,2024-07-12,2026-03-05,Rarely,4087.6,8,0,8,Gaming,CHENNAI,INDIA,,Mobile,upi,1964,3,no,0
CUST101865,Aadhya Verma,45,M,296120,USD,16,basic,2022-09-19,20-Aug-2024,Monthly,625.38,22,0,21,Electronics,BENGALURU,IN,hotmail.com,android,Card,931,3,1,0
CUST101866,Saanvi Singh,46,,807438,,72,basic,17-Jan-2025,15/06/2025,weekly,6311.45,1,0,1,KIDS,Kolkata, india ,GMAIL.COM,Web,UPI,1380,4,,1
CUST100647,Riya Gupta,28,Other,270981,,48,PLATINUM,10-Jun-2025,05/02/2026,weekly,983.44,14,9,5,beauty,NEW DELHI,Bharat,gmail.com,Web,UPI,1636,3,0,0
CUST101868,Ishaan Reddy,,Male,997028,,56,Platinum,11-Aug-2022,2023-08-05,Monthly,1379.69,1,0,0,Food Court, jaipur ,India,hotmail.com,,Debit Card,2333,5,0,0
CUST101869,Aadhya Sharma,39,MALE,758625,₹,44,Gold,04-01-2022,22-Oct-2023,RARELY,1696.44,28,12,16,Groceries,Chennai,India, gmail.com ,android,upi,671,1,Yes,1
CUST100811,Krishna Mishra,44,M,1832716,INR,42,basic,06-15-2023,2025-04-25,Weekly,5199.1,33,23,10,GAMING,KOLKATA,,,IOS,Debit Card,554,5,1,0
CUST101871,Aditya Sharma,30,,210452,INR,40,PLATINUM,2023-09-14,19-Apr-2024,Monthly,4888.16,52,23,30,Kids,Hyderbad,INDIA,company.com,android,Cash,1938,5,Yes,0
CUST101872,Arjun Nair,39,male,253632,Rs,79,,13/01/2024,09/05/2025,Rarely,1862.45,9,4,5, Fashion , ahmedabad ,Bharat,rediffmail.com,Web,Credit Card,448,2,No,0
CUST101873,Arjun Mehta,26,,650627,INR,72,PLATINUM,2022-07-31,03/01/2023,Weekly,2326.64,8,4,5,Electronic,AHMEDABAD,INDIA, gmail.com ,Web,Card,2366,4,No,1
CUST101874,Arjun Reddy,21,,337963,INR,57,Basic,2023-12-25,2024-09-17,Daily,1147.11,32,27,4,GROCERY, delhi ,INDIA,outlook.com,,upi,1991,2,yes,1
CUST101875,Riya Verma,37,,252804,₹,40,Basic,06-15-2025,16-Dec-2025,weekly,1268.45,0,0,0,Electronic,Mumbay,India,GMAIL.COM,android,Debit Card,717,1,0,1
CUST101876,Riya Kumar,24,Female,902668,INR,52,Platinum,23-Jan-2022,23/03/2024,,3937.93,25,11,15,sports,Bangalore,IN, gmail.com ,iOS,Card,1224,4,,0
CUST101877,Aditya Khan,60,female,799390,INR,47,Basic,08-04-2025,05-Apr-2026,,505.3,12,5,8,GAMING,JAIPUR,INDIA,GMAIL.COM,Mobile,upi,623,1,no,0
CUST101878,Aarav Verma,38,FEMALE,1241091,INR,82,PLATINUM,2023-01-31,2025-06-24,Daily,3237.78,6,0,6, Books ,KOLKATA,INDIA,hotmail.com,Android,,2518,5,no,0
CUST101879,Ira Das,36,M,755249,USD,77,Basic,29-Aug-2023,28/09/2025,Monthly,2974.83,27,13,13, Fashion ,Pune,,rediffmail.com,IOS,Card,1650,4,1,0
CUST101880,Aarav Sharma,,male,2848327,INR,47,basic,18/08/2021,2023-05-12,Weekly,449.62,10,0,9,SPORTS,JAIPUR,INDIA,GMAIL.COM,android,UPI,1405,3,yes,0
CUST100437,Kiara Kumar,32,male,565109,Rs,55,,12-11-2023,06-Sep-2025,weekly,5846.06,11,7,5,home decor, lucknow ,IN,GMAIL.COM,android,Wallet,1183,3,No,0
CUST101882,Aditya Khan,6,female,1377660,Rs,67,basic,2021-09-08,06-29-2023,,4007.82,24,18,6, Beauty ,Mumbay,IN,yahoo.com,Android,Debit Card,1374,1,,0
CUST101883,Vihaan Gupta,21,Female,969960,INR,44,,21/04/2021,2022-04-07,Rarely,1345.22,14,13,2, Kids , Calcutta ,India,GMAIL.COM,android, CREDIT CARD ,196,4,N,0
CUST101884,Ira Mishra,23,FEMALE,644570,Rs,41,Gold,09-Nov-2024,14/03/2025,,3437.66,5,1,5,SPORTS,CHENNAI,Bharat,outlook.com,IOS,,1626,5,Yes,0
CUST101885,Neha Khan,25,male,137998,INR,68,silver,06-20-2024,18-Oct-2025,Monthly,,35,11,24, Books , bengaluru ,IN,,IOS,,1854,5,N,1
CUST101886,Myra Chopra,35,Male,919804,,66,silver,24/01/2022,18-Jun-2022, monthly ,494.94,45,13,33, Grocery ,JAIPUR,Bharat,GMAIL.COM,Mobile,Credit Card,1042,1,yes,1
CUST101887,Arjun Gupta,49,,1870281,,62, GOLD ,2023-03-13,2023-12-25,,2914.36,2,1,0, Fashion , mumbai ,INDIA, gmail.com ,IOS,Card,1162,0,yes,0
CUST101888,Vihaan Khan,-5,male,315967,INR,60,PLATINUM,not available,03-24-2025,weekly,1025.87,10,6,3,Eletronics,JAIPUR,India,hotmail.com,Desktop,UPI,688,4,yes,0
CUST101889,Vivaan Kapoor,34,FEMALE,1448012,INR,57,Silvr,24-Oct-2022,19-Dec-2024,Weekly,289.31,44,30,14,Books, jaipur ,INDIA,GMAIL.COM,Android,UPI,1835,2,1,0
CUST101890,Ishaan Mishra,-3,M,606981,INR,73,,04-04-2022,07-08-2023,Daily,1044.41,8,3,5, Kids , pune ,IN,outlook.com,Android,upi,560,3,0,0
CUST101891,Kiara Kumar,20,,446462,INR,57,PLATINUM,2023-09-10,17/11/2025,Rarely,2833.81,38,22,17,FOOD COURT,KOLKATA,India,company.com,IOS, CREDIT CARD ,1213,2,0,0
CUST101892,Vihaan Das,,MALE,474032,INR,35, GOLD ,05-May-2023,31/08/2023,Daily,2103.3,1,0,1, Beauty ,Jaipur,,yahoo.com, web ,Cash,767,2,N,0
CUST101893,Rahul Mehta,25,Other,1125334,,1, GOLD ,16/01/2023,03-Nov-2024,Monthly,1042.39,17,0,17, Beauty ,Delhi, india ,,Web,upi,863,2,N,1
CUST101894,Vihaan Joshi,37,female,398824,₹,88,Basic,2021-06-22,07/01/2022,weekly,4257.57,38,4,34,Fashion,Bangalore,IN,hotmail.com,android,Cash,598,4,N,0
CUST101895,Sai Sharma,42,Female,664787,₹,43,Silver,24-Dec-2023,03-16-2024,Monthly,1458.64,35,0,35,SPORTS, Calcutta ,IN,hotmail.com,Desktop,upi,1991,5,Y,0
CUST101896,Neha Verma,37,Other,738511,INR,100,,10-13-2022,10-20-2022,RARELY,517.13,7,5,2,books, Calcutta ,India,GMAIL.COM,IOS,Credit Card,1496,5,,0
CUST101897,Riya Mehta,40,Male,984040,Rs,56,basic,2022-06-18,2023-03-20,Monthly,661.25,16,11,5,BOOKS,KOLKATA,,gmail.com,iOS,UPI,1820,3,N,0
CUST101898,Krishna Gupta,64,FEMALE,964940,INR,25,Gold,02-May-2021,07-Mar-2022,Monthly,2569.12,3,1,3,ELECTRONICS, pune ,Bharat, gmail.com ,,Card,93,5,,1
CUST101899,Sai Mishra,44,,573179,,61,basic,not available,25-Jun-2026, monthly ,776.94,14,5,9,Electronic, jaipur , india ,GMAIL.COM,iOS,Wallet,1507,3,Y,0
CUST101900,Diya Sinha,23,F,278936,,72,PLATINUM,08-Aug-2025,18/04/2026,Daily,457.71,22,11,12, Beauty , delhi ,INDIA,company.com,android,upi,494,2,no,0
CUST101901,Ira Reddy,25,MALE,675350,,76,Silver,28-May-2023,, monthly ,4641.37,40,28,13,FASHION,CHENNAI,INDIA,rediffmail.com, web ,Credit Card,1629,3,1,0
CUST101902,Kiara Gupta,10,male,724405,,90,Silver,2021-09-04,13-May-2023,weekly,478.93,5,4,0,FASHION,CHENNAI,INDIA,rediffmail.com,Web,Credit Card,200,4,0,1
CUST101903,Aarav Sharma,31,F,990289,INR,30,Platinum,2024-02-03,30/01/2026,,1647.0,13,5,8,Gaming, Calcutta ,IN,company.com,iOS, CREDIT CARD ,855,3,Yes,1
CUST101904,Diya Joshi,0,Female,202358,USD,58,Silvr,03-Sep-2021,2022-01-27,,-250,10,8,2, Sports ,HYDERABAD, india ,rediffmail.com,Mobile,Debit Card,1297,4,yes,0
CUST101905,Sara Iyer,55,Other,304726,INR,48,PLATINUM,04-May-2021,01-Dec-2021,,6576.55,37,17,19,beauty,PUNE,India,hotmail.com,iOS,Debit Card,549,4,0,0
CUST101906,Amit Sinha,32,Female,685165,,52,Gold,20/10/2024,11-20-2025,Monthly,4379.89,9,0,9, Books ,NEW DELHI, india ,,android,Wallet,1616,1,,0
CUST101907,Ayaan Rao,24,MALE,535650,₹,58,Silvr,26-Dec-2023,02/05/2025,Daily,1795.52,16,8,7,SPORTS,Kolkata, india ,rediffmail.com,iOS,Cash,1491,4,no,0
CUST101908,Meera Sinha,31,,521045,INR,43, GOLD ,02-Sep-2021,2023-02-10,,1671.08,62,2,61,ELECTRONICS, jaipur , india ,rediffmail.com,Web,Card,1533,5,N,0
CUST101909,Sara Joshi,30,,370595,₹,57,silver,11/05/2022,04/03/2024,weekly,849.67,2,0,1, Sports ,Delhi ,INDIA,company.com,,,1761,3,1,1
