Order_ID,Customer_ID,Customer_Name,Age,Gender,Email,Phone,City,State,Product_Category,Order_Date,Delivery_Date,Order_Amount,Payment_Status,Source_System,Last_Updated,Data_Quality_Issue,Issue_Description
ORD00757,CUST0109,Meera Nair,61,Female,meera.nair757@example.com,9184000171,Chennai,Tamil Nadu,Monitor,2025-08-06,2025-08-09,,Failed,Website,2025-08-12 00:00,Completeness,Missing value in Order_Amount
ORD00758,CUST0529,Kavya Iyer,32,Male,kavya.iyer758@example.com,9000731581,Ahmedabad,Gujarat,MSE,2025-05-22,2025-05-24,9999,Pending,Mobile App,2025-05-27 00:00,Interpretability,Product category is stored as unexplained code
ORD00759,CUST0235,Aditya Rao,50,Male,no-email,9398299414,Kolkata,West Bengal,Printer,2025-02-22,2025-02-26,499,Refunded,CRM,2025-03-03 00:00,Interpretability,Email format is difficult to interpret or invalid
ORD00760,CUST0260,Riya Kumar,29,Female,riya.kumar760@example.com,9425398761,Jaipur,Rajasthan,Router,2025-07-01,2025-07-09,7999,Refunded,Call Center,2025-07-13 00:00,Clean,No intentional issue
ORD00052,CUST0424,,56,Female,meera.iyer52@example.com,9344046319,Mumbai,Maharashtra,Mobile,2025-10-10,2025-10-14,7999,Refunded,CRM,2025-10-15 00:00,Uniqueness,Duplicate record intentionally added
ORD00762,CUST0242,Meera Nair,49,Female,meera.nair762@example.com,9590778620,Mumbai,Maharashtra,Monitor,20/01/25,2025-01-21,59999,Failed,Website,2025-01-25 00:00,Interpretability,Date format is ambiguous
ORD00392,CUST0714,Isha Kumar,39,Female,isha.kumar392@example.com,9975037809,Ahmedabad,Gujarat,Keyboard,2026-03-13,2026-03-18,799,Failed,Mobile App,2025-07-29 00:00,Uniqueness,Duplicate record intentionally added
ORD00764,CUST0294,Divya Iyer,65,Female,divya.iyer764@example.com,9945287426,Mumbai,Maharashtra,Mouse,2025-07-15,2025-07-17,-2500,Pending,Mobile App,2025-07-20 00:00,Believability,Negative order amount is not believable for a normal sale
ORD00765,CUST0053,Meera Das,18,Male,meera.das765@example.com,9585100160,Pune,Maharashtra,Headphones,,2025-08-12,499,Pending,Mobile App,2025-08-15 00:00,Completeness,Missing value in Order_Date
ORD00766,CUST0521,Aditya Rao,41,Female,aditya.rao766@example.com,0000000000,Bengaluru,Karnataka,Mobile,2025-02-12,2025-02-20,499,Failed,Mobile App,2025-02-25 00:00,Believability,Phone number is not plausible
ORD00685,CUST0437,Meera Iyer,36,Male,meera.iyer685@example.com,9747043228,Kolkata,West Bengal,Mobile,2025-05-28,2025-05-31,2499,Failed,Call Center,2025-06-01 00:00,Uniqueness,Duplicate record intentionally added
ORD00768,CUST0517,Aditya Malhotra,280,Female,aditya.malhotra768@example.com,9173968600,Lucknow,Uttar Pradesh,Monitor,2025-03-26,2025-04-05,39999,Refunded,Mobile App,2025-04-09 00:00,Accuracy,Age value is outside realistic human range
ORD00769,CUST0500,Aditya Das,55,Female,aditya.das769@example.com,9286533195,Mumbai,Kerala,Keyboard,2025-08-07,2025-08-08,9999,Pending,Call Center,2025-08-09 00:00,Accuracy,City and State do not match
ORD00770,CUST0272,Vivaan Malhotra,56,Female,vivaan.malhotra770@example.com,9942514133,Pune,Maharashtra,Smartwatch,2025-07-12,2025-07-19,14999,Pending,Website,2025-07-24 00:00,Clean,No intentional issue
ORD00771,CUST0548,Ananya Nair,33,Female,ananya.nair771@example,9462049319,Pune,Maharashtra,Router,2025-10-07,2025-10-10,499,Pending,Call Center,2025-10-12 00:00,Interpretability,Email format is difficult to interpret or invalid
ORD00772,CUST0678,Aarav Nair,22,Male,aarav.nair772@example.com,9758987127,Pune,Maharashtra,Mobile,2025-04-20,2025-04-22,24999,PAID,CRM,2025-04-24 00:00,Consistency,Payment status uses inconsistent label or case
ORD00773,CUST0369,Vivaan Malhotra,34,Female,vivaan.malhotra773@example.com,9923110301,Jaipur,Rajasthan,Router,2025-02-18,2025-02-25,4999,Pending,Mobile App,2025-02-26 00:00,Consistency,Payment status uses inconsistent label or case
ORD00774,CUST0552,Kavya Kumar,22,Female,,9550590481,Ahmedabad,Gujarat,Mobile,2025-09-22,2025-09-25,59999,Failed,Mobile App,2025-09-29 00:00,Completeness,Missing value in Email
ORD00775,CUST0560,Kavya Iyer,24,Male,kavya.iyer775@example.com,0000000000,Chennai,Tamil Nadu,Smartwatch,2025-04-05,2025-04-12,39999,Refunded,Call Center,2025-04-14 00:00,Believability,Phone number is not plausible
ORD00776,CUST0614,Priya Singh,55,Female,priya.singh776@example.com,9606436363,Chennai,Tamil Nadu,Laptop,2026-02-02,2026-02-07,24999,Pending,CRM,2025-03-05 00:00,Timeliness,Order date is in the future
ORD00777,CUST0528,Rohan Chopra,56,Female,rohan.chopra777@example.com,12345,Delhi,Delhi,Mouse,2025-06-10,2025-06-14,7999,Pending,Mobile App,2025-06-14 00:00,Believability,Phone number is not plausible
ORD00778,CUST0421,Rahul Sharma,36,Female,rahul.sharma778@example.com,9072073437,Kolkata,West Bengal,Monitor,2025-10-13,2025-10-23,-2500,Refunded,Mobile App,2025-10-26 00:00,Believability,Negative order amount is not believable for a normal sale
ORD00779,CUST0249,Meera Das,37,Female,meera.das779@example.com,9837878147,Delhi,Delhi,Tablet,2025-09-17,2025-09-27,,Refunded,CRM,2025-09-28 00:00,Completeness,Missing value in Order_Amount
ORD00780,CUST0180,Priya Nair,56,Female,priya.nair780@example.com,9117494631,Delhi,Delhi,LPT,2025-01-05,2025-01-12,999,Pending,Mobile App,2025-01-12 00:00,Interpretability,Product category is stored as unexplained code
ORD00781,CUST0530,Aarav Verma,23,Male,aarav.verma781@example.com,9690951594,Pune,Maharashtra,Mobile,2025-02-17,2025-02-23,14999,Failed,Call Center,2025-02-27 00:00,Clean,No intentional issue
ORD00782,CUST0139,Sai Rao,23,Male,sai.rao782@example.com,9942180790,Lucknow,Uttar Pradesh,Smartwatch,2025-07-03,2025-07-11,1,Failed,Mobile App,2025-07-14 00:00,Accuracy,Order amount is inaccurate or far outside expected range
ORD00783,CUST0272,Rohan Kumar,40,Female,rohan.kumar783@example.com,9911662327,Jaipur,Rajasthan,Laptop,2025-08-25,2025-09-03,,Pending,Mobile App,2025-09-05 00:00,Completeness,Missing value in Order_Amount
ORD00784,CUST0144,Kavya Patel,37,Female,kavya.patel784@example.com,9917476796,Pune,Maharashtra,Printer,2025-06-23,2025-06-26,1499,Paid,CRM,2025-05-03 00:00,Timeliness,Last updated timestamp is earlier than order date
ORD00785,CUST0174,Amit Rao,60,Female,amit.rao785@example.com,9883058079,bengaluru,Karnataka,Printer,2025-03-28,2025-03-29,1499,Refunded,CRM,2025-04-03 00:00,Consistency,"City uses inconsistent spelling, abbreviation, or case"
ORD00786,CUST0236,Amit Sharma,42,Male,amit.sharma786@example.com,0000000000,Chennai,Tamil Nadu,Router,2025-09-15,2025-09-18,2499,Pending,Call Center,2025-09-20 00:00,Believability,Phone number is not plausible
ORD00787,CUST0545,Kavya Singh,29,Female,kavya.singh787@example.com,9253062750,Pune,Maharashtra,Monitor,2025-07-04,2025-07-09,2499,Pending,Mobile App,2025-07-09 00:00,Consistency,Payment status uses inconsistent label or case
ORD00788,CUST0582,Arjun Reddy,52,Female,arjun.reddy788@example.com,9595787539,Jaipur,Rajasthan,Router,2025-05-11,2025-05-20,-999,Refunded,Call Center,2025-05-24 00:00,Believability,Negative order amount is not believable for a normal sale
ORD00789,CUST0259,Arjun Patel,46,Male,arjun.patel789@example.com,9112524527,Pune,Maharashtra,Mouse,2025-04-30,2025-05-01,799,Refunded,Website,2025-05-06 00:00,Clean,No intentional issue
ORD00790,CUST0592,Isha Gupta,19,Female,isha.gupta790@example.com,9521011100,Bengaluru,Karnataka,Smartwatch,2026-01-25,2026-01-30,14999,Paid,Call Center,2025-04-26 00:00,Timeliness,Order date is in the future
ORD00283,CUST0095,Sai Mehta,53,Male,sai.mehta283@example.com,9361577108,Pune,Maharashtra,Laptop,2025-07-25,2025-08-04,1499,Refunded,CRM,2025-08-06 00:00,Uniqueness,Duplicate record intentionally added
ORD00792,CUST0101,Kavya Das,53,Male,kavya.das792@example.com,9017084138,Delhi,Delhi,Keyboard,2025-06-08,2025-06-15,24999,Failed,Mobile App,2025-06-20 00:00,Clean,No intentional issue
ORD00793,CUST0276,Riya Kumar,46,Male,riya.kumar793@example.com,9006920089,Chennai,Tamil Nadu,Laptop,2025-01-24,2025-01-31,7999,Refunded,Website,2025-02-03 00:00,Clean,No intentional issue
ORD00794,CUST0536,Aarav Das,46,Female,aarav.das794@example.com,9635142537,Mumbai,Kerala,Mouse,2025-11-11,2025-11-21,2499,Refunded,Call Center,2025-11-21 00:00,Accuracy,City and State do not match
ORD00795,CUST0542,Meera Das,18,Male,meera.das795@example.com,9964633514,Jaipur,Rajasthan,Mouse,2025-10-13,2025-10-12,14999,Paid,CRM,2025-10-25 00:00,Believability,Delivery date is before order date
ORD00796,CUST0016,Divya Rao,26,Male,divya.rao796@example.com,9308795997,MUM,Maharashtra,Headphones,2025-08-09,2025-08-15,9999,Pending,Mobile App,2025-08-18 00:00,Consistency,"City uses inconsistent spelling, abbreviation, or case"
ORD00797,CUST0190,Arjun Gupta,49,Female,arjun.gupta797@example.com,9706852659,Pune,Maharashtra,Mobile,2025-03-12,2025-03-20,2499,PAID,Call Center,2025-03-24 00:00,Consistency,Payment status uses inconsistent label or case
ORD00798,CUST0749,Sai Nair,48,Female,sai.nair798@example.com,9391563804,Jaipur,Rajasthan,Smartwatch,,2025-02-16,499,Failed,Website,2025-02-21 00:00,Completeness,Missing value in Order_Date
ORD00799,CUST0722,Sai Reddy,41,Female,sai.reddy799@example.com,9849421841,Hyderabad,Telangana,Smartwatch,2025-01-10,2025-01-11,799,Refunded,Website,2025-01-12 00:00,Clean,No intentional issue
ORD00800,CUST0706,Divya Singh,64,Female,divya.singh800@example.com,9240909597,Hyderabad,Telangana,Laptop,2025-02-15,2025-02-23,-999,Pending,CRM,2025-02-24 00:00,Believability,Negative order amount is not believable for a normal sale
ORD00801,CUST0112,Isha Mehta,62,Male,isha.mehta801@example.com,9963470398,Mumbai,Maharashtra,Mobile,,2025-10-28,499,Pending,Call Center,2025-10-31 00:00,Completeness,Missing value in Order_Date
ORD00535,CUST0672,Meera Patel,46,Male,meera.patel535@example.com,12345,Bengaluru,Karnataka,Mouse,2025-05-28,2025-05-29,14999,Failed,CRM,2025-06-01 00:00,Uniqueness,Duplicate record intentionally added
ORD00803,CUST0119,Meera Kumar,55,Male,meera.kumar803@example.com,9479751488,Kolkata,Kerala,Keyboard,2025-03-09,2025-03-19,2499,Failed,CRM,2025-03-22 00:00,Accuracy,City and State do not match
ORD00804,CUST0702,Aditya Sharma,34,Female,aditya.sharma804@example.com,9142977458,Hyd,Telangana,Headphones,2025-06-30,2025-07-09,39999,Refunded,Website,2025-07-10 00:00,Consistency,"City uses inconsistent spelling, abbreviation, or case"
ORD00805,CUST0199,Kavya Iyer,21,Female,kavya.iyer805@example.com,9527225131,Pune,Maharashtra,Router,2025-08-11,2025-08-12,59999,Refunded,Website,2025-05-22 00:00,Timeliness,Last updated timestamp is earlier than order date
ORD00806,CUST0052,Nikhil Kumar,26,Male,nikhil.kumar806@example.com,9343091570,Chennai,Tamil Nadu,Keyboard,2025-01-28,2025-01-25,9999,Failed,CRM,2025-02-10 00:00,Believability,Delivery date is before order date
ORD00807,CUST0474,Arjun Sharma,49,Female,user@,9790903296,Hyderabad,Telangana,Smartwatch,2025-02-22,2025-02-26,799,Paid,CRM,2025-02-26 00:00,Interpretability,Email format is difficult to interpret or invalid
ORD00808,CUST0085,,63,Female,aarav.kumar808@example.com,9619793908,Delhi,Delhi,Keyboard,2025-05-18,2025-05-20,39999,Pending,CRM,2025-05-20 00:00,Completeness,Missing value in Customer_Name
ORD00809,CUST0449,Priya Rao,64,Male,no-email,9294778459,Chennai,Tamil Nadu,Smartwatch,2025-05-13,2025-05-21,39999,Failed,Mobile App,2025-05-21 00:00,Interpretability,Email format is difficult to interpret or invalid
ORD00810,CUST0285,Vivaan Sharma,43,Female,vivaan.sharma810@example.com,9398456705,Lucknow,Uttar Pradesh,Tablet,2025-06-05,2025-06-06,1499,Paid,CRM,2025-06-06 00:00,Clean,No intentional issue
ORD00811,CUST0047,Priya Malhotra,57,Male,priya.malhotra811@example.com,9300955634,,Rajasthan,Keyboard,2025-06-27,2025-07-01,4999,Failed,CRM,2025-07-02 00:00,Completeness,Missing value in City
ORD00161,CUST0656,Sai Rao,64,Male,sai.rao161@example.com,9250966064,Lucknow,Uttar Pradesh,Router,2025-03-28,2025-03-30,1,Paid,Call Center,2025-04-02 00:00,Uniqueness,Duplicate record intentionally added
ORD00813,CUST0321,Priya Singh,280,Male,priya.singh813@example.com,9281151019,Bengaluru,Karnataka,Keyboard,2025-01-06,2025-01-08,9999,Pending,Website,2025-01-11 00:00,Accuracy,Age value is outside realistic human range
ORD00814,CUST0048,Priya Chopra,24,Male,priya.chopra814@example.com,9307595219,Hyderabad,Telangana,Laptop,2026-03-12,2026-03-17,39999,Refunded,CRM,2025-10-26 00:00,Timeliness,Order date is in the future
ORD00711,CUST0349,Aarav Kumar,27,Female,aarav.kumar711@example.com,9385154845,Mumbai,Maharashtra,Keyboard,19/04/25,2025-04-21,999,Pending,Website,2025-04-23 00:00,Uniqueness,Duplicate record intentionally added
ORD00816,CUST0712,Sai Gupta,41,Female,no-email,9504031751,Jaipur,Rajasthan,Headphones,2025-02-09,2025-02-14,9999,Refunded,Call Center,2025-02-14 00:00,Interpretability,Email format is difficult to interpret or invalid
ORD00817,CUST0005,Divya Jain,60,Male,divya.jain817@example.com,9654752350,Mumbai,Maharashtra,Keyboard,2025-09-26,2025-09-22,14999,Refunded,Mobile App,2025-10-03 00:00,Believability,Delivery date is before order date
ORD00818,CUST0243,Rahul Jain,62,Male,rahul.jain818@example.com,9476809619,Kolkata,West Bengal,Router,2025-09-22,2025-09-23,59999,Paid,Call Center,2025-09-25 00:00,Clean,No intentional issue
ORD00819,CUST0002,Neha Patel,39,Female,,9056568261,Hyderabad,Telangana,Mobile,2025-09-21,2025-09-24,999,Refunded,Mobile App,2025-09-25 00:00,Completeness,Missing value in Email
ORD00820,CUST0617,Pooja Patel,150,Male,pooja.patel820@example.com,9776771692,Bengaluru,Karnataka,Router,2025-02-26,2025-02-28,7999,Failed,Website,2025-03-04 00:00,Accuracy,Age value is outside realistic human range
ORD00821,CUST0096,Meera Gupta,40,Male,meera.gupta821@example.com,9484309075,Mumbai,Maharashtra,Tablet,2026-10-28,2026-11-02,499,Pending,Call Center,2025-07-18 00:00,Timeliness,Order date is in the future
ORD00822,CUST0700,,52,Male,arjun.nair822@example.com,9867436817,Bengaluru,Karnataka,Mobile,2025-01-12,2025-01-15,24999,Paid,Website,2025-01-18 00:00,Completeness,Missing value in Customer_Name
ORD00823,CUST0084,Kiran Rao,65,Female,kiran.rao823@example.com,9821453538,Mumbai,Maharashtra,Smartwatch,2025-07-18,2025-07-25,999,Pending,Call Center,2025-07-12 00:00,Timeliness,Last updated timestamp is earlier than order date
ORD00824,CUST0062,Sneha Rao,62,Female,sneha.rao824@example.com,9327264496,Bengaluru,Karnataka,Mobile,20/10/25,2025-10-29,7999,Failed,Website,2025-10-31 00:00,Interpretability,Date format is ambiguous
ORD00825,CUST0395,Kavya Singh,18,Female,kavya.singh825@example.com,9181212418,Lucknow,Uttar Pradesh,Mouse,2025-03-27,2025-04-04,1499,Pending,Mobile App,2025-04-05 00:00,Clean,No intentional issue
ORD00826,CUST0753,Isha Jain,38,Female,isha.jain826@example.com,9499679123,Bengaluru,Karnataka,Mobile,21/09/25,2025-09-30,39999,Paid,CRM,2025-10-04 00:00,Interpretability,Date format is ambiguous
ORD00827,CUST0192,Sneha Patel,32,Male,,9863229906,Jaipur,Rajasthan,Keyboard,2025-05-03,2025-05-06,59999,Failed,CRM,2025-05-09 00:00,Completeness,Missing value in Email
ORD00828,CUST0578,Neha Gupta,43,Male,neha.gupta828@example.com,9647477979,Chennai,Tamil Nadu,Monitor,2025-07-09,2025-07-17,59999,Refunded,Mobile App,2025-07-22 00:00,Clean,No intentional issue
ORD00829,CUST0442,Ananya Rao,45,Female,ananya.rao829@example.com,9220335959,Lucknow,Uttar Pradesh,Printer,2025-05-19,2025-05-17,7999,Refunded,Mobile App,2025-05-26 00:00,Believability,Delivery date is before order date
ORD00830,CUST0116,Sneha Nair,27,Female,sneha.nair830@example.com,9824913792,Chennai,Tamil Nadu,Smartwatch,2025-07-15,2025-07-22,9999999,Refunded,Call Center,2025-07-23 00:00,Accuracy,Order amount is inaccurate or far outside expected range
ORD00831,CUST0219,Kiran Mehta,52,Male,kiran.mehta831@example.com,12345,Delhi,Delhi,Headphones,2025-08-01,2025-08-03,2499,Failed,CRM,2025-08-05 00:00,Believability,Phone number is not plausible
ORD00832,CUST0161,Rahul Reddy,25,Male,rahul.reddy832@example.com,9286718542,,Tamil Nadu,Router,2025-08-17,2025-08-19,14999,Failed,Call Center,2025-08-21 00:00,Completeness,Missing value in City
ORD00450,CUST0616,Amit Sharma,49,Female,amit.sharma450@example.com,9335268992,Hyderabad,Telangana,Monitor,,2025-08-06,799,Refunded,Call Center,2025-08-07 00:00,Uniqueness,Duplicate record intentionally added
ORD00124,CUST0321,Kavya Jain,26,Female,kavya.jain124@example.com,9323886605,Mumbai,Maharashtra,Tablet,2025-07-16,2025-07-18,59999,Paid,Website,2025-04-26 00:00,Uniqueness,Duplicate record intentionally added
ORD00353,CUST0481,Vivaan Reddy,37,Female,vivaan.reddy353@example.com,9333056058,Jaipur,Rajasthan,Keyboard,2026-04-14,2026-04-19,14999,Pending,CRM,2025-06-20 00:00,Uniqueness,Duplicate record intentionally added
ORD00231,CUST0704,Sai Reddy,150,Female,sai.reddy231@example.com,9007184613,Lucknow,Uttar Pradesh,Smartwatch,2025-11-10,2025-11-14,24999,Pending,Call Center,2025-11-15 00:00,Uniqueness,Duplicate record intentionally added
ORD00837,CUST0051,Sai Rao,45,Female,sai.rao837@example.com,9545349788,Mumbai,Maharashtra,Router,2026-09-10,2026-09-15,9999,Refunded,Website,2025-06-30 00:00,Timeliness,Order date is in the future
ORD00838,CUST0092,Arjun Reddy,43,Male,arjun.reddy838@example.com,9947697524,CHE,Tamil Nadu,Router,2025-04-24,2025-05-03,39999,Pending,Website,2025-05-08 00:00,Consistency,"City uses inconsistent spelling, abbreviation, or case"
ORD00839,CUST0300,Sai Reddy,31,Male,sai.reddy839@example.com,9215671896,Bengaluru,Karnataka,Headphones,2025-03-24,2025-04-02,1,Paid,Website,2025-04-06 00:00,Accuracy,Order amount is inaccurate or far outside expected range
ORD00840,CUST0069,Vivaan Kumar,29,Female,vivaan.kumar840@example.com,9810372806,Delhi,Delhi,Keyboard,2025-01-26,2025-02-02,1499,Refunded,Website,2025-02-03 00:00,Clean,No intentional issue
ORD00841,CUST0677,Nikhil Das,25,Female,,9076284307,Bengaluru,Karnataka,Laptop,2025-02-06,2025-02-10,7999,Pending,Call Center,2025-02-13 00:00,Completeness,Missing value in Email
ORD00842,CUST0080,Kiran Nair,22,Male,kiran.nair842@example.com,9593409075,Mumbai,Maharashtra,Keyboard,2025-02-14,2025-02-09,59999,Failed,Website,2025-02-21 00:00,Believability,Delivery date is before order date
ORD00441,CUST0016,Rohan Iyer,36,Female,rohan.iyer441@example.com,9078573154,Pune,Kerala,Monitor,2025-08-01,2025-08-05,499,Refunded,Call Center,2025-08-05 00:00,Uniqueness,Duplicate record intentionally added
ORD00844,CUST0169,Divya Kumar,47,Female,divya.kumar844@example.com,9482791437,Kolkata,West Bengal,Laptop,2025-10-17,2025-10-26,9999,Pending,Call Center,2025-10-26 00:00,Clean,No intentional issue
ORD00845,CUST0702,Riya Iyer,150,Female,riya.iyer845@example.com,9596266330,Jaipur,Rajasthan,Mouse,2025-06-30,2025-07-04,39999,Pending,Mobile App,2025-07-09 00:00,Accuracy,Age value is outside realistic human range
ORD00846,CUST0577,Vivaan Reddy,25,Male,vivaan.reddy846@example.com,9672001943,Chennai,Tamil Nadu,Laptop,2025-06-28,2025-06-23,7999,Failed,Call Center,2025-07-08 00:00,Believability,Delivery date is before order date
ORD00847,CUST0035,Meera Nair,46,Female,meera.nair847@example.com,0000000000,Mumbai,Maharashtra,Mouse,2025-04-14,2025-04-21,4999,Refunded,Mobile App,2025-04-26 00:00,Believability,Phone number is not plausible
ORD00848,CUST0329,Meera Gupta,23,Male,meera.gupta848@example.com,9265713114,Lucknow,Uttar Pradesh,Keyboard,2026-02-11,2026-02-16,59999,Refunded,Website,2025-03-23 00:00,Timeliness,Order date is in the future
ORD00849,CUST0306,Priya Nair,36,Female,priya.nair849@example.com,9978922777,Lucknow,Uttar Pradesh,MSE,2025-06-28,2025-07-03,7999,Refunded,Mobile App,2025-07-04 00:00,Interpretability,Product category is stored as unexplained code
ORD00850,CUST0232,Riya Malhotra,56,Male,riya.malhotra850@example.com,9524078612,Lucknow,Uttar Pradesh,Tablet,2025-05-13,2025-05-18,-2500,Refunded,Mobile App,2025-05-20 00:00,Believability,Negative order amount is not believable for a normal sale
ORD00851,CUST0063,Pooja Jain,31,Female,pooja.jain851@example.com,9614038516,Mumbai,Maharashtra,Tablet,2026-10-28,2026-11-02,499,Refunded,Call Center,2025-03-25 00:00,Timeliness,Order date is in the future
ORD00852,CUST0391,Sai Chopra,26,Male,sai.chopra852@example.com,9916581731,Delhi,Delhi,Laptop,2025-01-22,2025-01-27,1,Refunded,CRM,2025-01-29 00:00,Accuracy,Order amount is inaccurate or far outside expected range
ORD00853,CUST0569,Sneha Chopra,40,Female,sneha.chopra853@example.com,9990520751,Delhi,Delhi,Keyboard,2026-02-08,2026-02-13,39999,Refunded,Mobile App,2025-11-01 00:00,Timeliness,Order date is in the future
ORD00854,CUST0687,Rohan Malhotra,52,Female,rohan.malhotra854@example.com,9702322213,Hyderabad,Telangana,TBL,2025-06-01,2025-06-04,1499,Refunded,Call Center,2025-06-05 00:00,Interpretability,Product category is stored as unexplained code
ORD00855,CUST0725,Neha Jain,62,Female,neha.jain855@example.com,9852791806,Jaipur,Rajasthan,Laptop,2026-08-28,2026-09-02,39999,Failed,Call Center,2025-01-31 00:00,Timeliness,Order date is in the future
ORD00856,CUST0168,Kiran Rao,150,Female,kiran.rao856@example.com,9159434389,Delhi,Delhi,Keyboard,2025-01-30,2025-02-02,1499,Failed,Website,2025-02-02 00:00,Accuracy,Age value is outside realistic human range
ORD00857,CUST0210,Divya Das,32,Male,divya.das857@example.com,9822240664,Bengaluru,Karnataka,Laptop,2025-03-10,2025-03-16,7999,Paid,Call Center,2025-01-12 00:00,Timeliness,Last updated timestamp is earlier than order date
ORD00858,CUST0058,Kavya Reddy,48,Female,kavya.reddy858@example.com,9099752422,Chennai,Tamil Nadu,Tablet,,2025-02-02,2499,Failed,Website,2025-02-03 00:00,Completeness,Missing value in Order_Date
ORD00859,CUST0054,Nikhil Gupta,22,Male,nikhil.gupta859@example.com,9808792847,Mumbai,Maharashtra,Printer,2025-03-25,2025-03-28,39999,Pending,CRM,2025-03-30 00:00,Clean,No intentional issue
ORD00860,CUST0052,Pooja Mehta,58,Female,pooja.mehta860@example.com,9362847415,Chennai,Tamil Nadu,Monitor,2025-07-31,2025-08-02,123456789,Pending,CRM,2025-08-04 00:00,Accuracy,Order amount is inaccurate or far outside expected range
ORD00861,CUST0743,Vivaan Das,55,Female,vivaan.das861@example.com,9794647011,Kolkata,West Bengal,Mouse,2025-10-01,2025-10-06,59999,Failed,CRM,2025-10-10 00:00,Clean,No intentional issue
ORD00862,CUST0076,Arjun Iyer,47,Male,abc.com,9408206211,Delhi,Delhi,Keyboard,2025-10-11,2025-10-18,59999,Paid,Mobile App,2025-10-23 00:00,Interpretability,Email format is difficult to interpret or invalid
ORD00863,CUST0226,Arjun Gupta,24,Male,arjun.gupta863@example.com,12345,Bengaluru,Karnataka,Headphones,2025-09-10,2025-09-17,59999,Failed,Mobile App,2025-09-18 00:00,Believability,Phone number is not plausible
ORD00864,CUST0019,Amit Malhotra,30,Male,amit.malhotra864@example.com,9384590480,Jaipur,Rajasthan,TBL,2025-04-14,2025-04-19,2499,Failed,Mobile App,2025-04-22 00:00,Interpretability,Product category is stored as unexplained code
ORD00865,CUST0719,Neha Mehta,40,Male,neha.mehta865@example.com,9936295321,Lucknow,Uttar Pradesh,Keyboard,2025-04-08,2025-04-16,9999,Failed,Call Center,2025-03-18 00:00,Timeliness,Last updated timestamp is earlier than order date
ORD00866,CUST0620,Ananya Nair,280,Male,ananya.nair866@example.com,9165912099,Kolkata,West Bengal,Mobile,2025-07-24,2025-07-30,14999,Paid,Call Center,2025-07-31 00:00,Accuracy,Age value is outside realistic human range
ORD00867,CUST0419,Priya Das,60,Female,priya.das867@example.com,9162714066,Delhi,Delhi,Mouse,06/05/25,2025-05-14,39999,Pending,CRM,2025-05-19 00:00,Interpretability,Date format is ambiguous
ORD00868,CUST0548,Priya Verma,30,Male,priya.verma868@example.com,9828061191,Mumbai,Maharashtra,Tablet,2026-12-07,2026-12-12,499,Failed,CRM,2025-10-08 00:00,Timeliness,Order date is in the future
ORD00869,CUST0009,Arjun Jain,41,Male,arjun.jain869@example.com,9155253978,,West Bengal,Router,2025-08-02,2025-08-11,9999,Refunded,CRM,2025-08-13 00:00,Completeness,Missing value in City
ORD00870,CUST0398,Rahul Nair,,Female,rahul.nair870@example.com,9628771412,Ahmedabad,Gujarat,Router,2025-09-03,2025-09-07,4999,Failed,Website,2025-09-12 00:00,Completeness,Missing value in Age
ORD00871,CUST0292,Kavya Das,27,Male,kavya.das871@example.com,9122924587,Mumbai,Maharashtra,Tablet,,2025-04-05,2499,Paid,CRM,2025-04-05 00:00,Completeness,Missing value in Order_Date
ORD00553,CUST0517,Sneha Das,49,Male,sneha.das553@example.com,0000000000,Jaipur,Rajasthan,Laptop,2025-09-20,2025-09-26,499,Refunded,CRM,2025-09-26 00:00,Uniqueness,Duplicate record intentionally added
ORD00873,CUST0184,Priya Rao,52,Female,priya.rao873@example.com,9288503698,Delhi,Delhi,Mobile,02/01/25,2025-01-08,39999,Paid,Website,2025-01-10 00:00,Interpretability,Date format is ambiguous
ORD00874,CUST0233,Divya Sharma,21,Female,divya.sharma874@example.com,9158858682,Kolkata,West Bengal,Router,2025-08-10,2025-08-13,9999,Refunded,Call Center,2025-06-06 00:00,Timeliness,Last updated timestamp is earlier than order date
ORD00875,CUST0313,Priya Mehta,25,Female,priya.mehta875@example.com,9919167226,Bengaluru,Karnataka,Mouse,21/08/25,2025-08-23,1499,Refunded,CRM,2025-08-27 00:00,Interpretability,Date format is ambiguous
ORD00876,CUST0494,Rohan Singh,29,Female,rohan.singh876@example.com,9400778169,Lucknow,Uttar Pradesh,Mobile,2025-09-28,2025-10-06,4999,Paid,CRM,2025-10-09 00:00,Clean,No intentional issue
ORD00877,CUST0712,Kiran Rao,22,Male,kiran.rao877@example.com,9194865261,Ahmedabad,Gujarat,Smartwatch,2025-08-16,2025-08-23,799,Refunded,CRM,2025-08-27 00:00,Clean,No intentional issue
ORD00878,CUST0097,Sai Jain,43,Female,sai.jain878@example,9143559322,Chennai,Tamil Nadu,Mouse,2025-10-01,2025-10-08,999,Failed,Call Center,2025-10-12 00:00,Interpretability,Email format is difficult to interpret or invalid
ORD00879,CUST0605,Nikhil Malhotra,26,Male,nikhil.malhotra879@example.com,9937530074,Ahmedabad,Gujarat,Monitor,2025-11-18,2025-11-26,999,P,Call Center,2025-11-29 00:00,Consistency,Payment status uses inconsistent label or case
